site,date,species,num_call_segments
1,2023-03-23,BUECHO,0
1,2023-03-23,FEJSAK,1
1,2023-03-23,KUREIF,146
1,2023-03-23,MICKUR,93
1,2023-03-23,NIDOKI,6
1,2023-03-23,POLLEU,2
1,2023-03-23,RHIMAR,0
1,2023-03-23,ZHAOWS,108
1,2023-03-24,BUECHO,1
1,2023-03-24,FEJSAK,0
1,2023-03-24,KUREIF,149
1,2023-03-24,MICKUR,66
1,2023-03-24,NIDOKI,4
1,2023-03-24,POLLEU,0
1,2023-03-24,RHIMAR,0
1,2023-03-24,ZHAOWS,196
1,2023-03-25,BUECHO,0
1,2023-03-25,FEJSAK,3
1,2023-03-25,KUREIF,0
1,2023-03-25,MICKUR,44
1,2023-03-25,NIDOKI,0
1,2023-03-25,POLLEU,0
1,2023-03-25,RHIMAR,0
1,2023-03-25,ZHAOWS,54
1,2023-03-26,BUECHO,0
1,2023-03-26,FEJSAK,1
1,2023-03-26,KUREIF,0
1,2023-03-26,MICKUR,300
1,2023-03-26,NIDOKI,0
1,2023-03-26,POLLEU,0
1,2023-03-26,RHIMAR,0
1,2023-03-26,ZHAOWS,2
1,2023-03-27,BUECHO,0
1,2023-03-27,FEJSAK,36
1,2023-03-27,KUREIF,0
1,2023-03-27,MICKUR,300
1,2023-03-27,NIDOKI,0
1,2023-03-27,POLLEU,0
1,2023-03-27,RHIMAR,0
1,2023-03-27,ZHAOWS,107
1,2023-03-28,BUECHO,24
1,2023-03-28,FEJSAK,16
1,2023-03-28,KUREIF,9
1,2023-03-28,MICKUR,300
1,2023-03-28,NIDOKI,0
1,2023-03-28,POLLEU,0
1,2023-03-28,RHIMAR,2
1,2023-03-28,ZHAOWS,202
1,2023-03-29,BUECHO,0
1,2023-03-29,FEJSAK,22
1,2023-03-29,KUREIF,0
1,2023-03-29,MICKUR,114
1,2023-03-29,NIDOKI,3
1,2023-03-29,POLLEU,0
1,2023-03-29,RHIMAR,0
1,2023-03-29,ZHAOWS,196
1,2023-03-30,BUECHO,0
1,2023-03-30,FEJSAK,9
1,2023-03-30,KUREIF,0
1,2023-03-30,MICKUR,300
1,2023-03-30,NIDOKI,0
1,2023-03-30,POLLEU,0
1,2023-03-30,RHIMAR,2
1,2023-03-30,ZHAOWS,25
1,2023-03-31,BUECHO,11
1,2023-03-31,FEJSAK,17
1,2023-03-31,KUREIF,0
1,2023-03-31,MICKUR,300
1,2023-03-31,NIDOKI,0
1,2023-03-31,POLLEU,0
1,2023-03-31,RHIMAR,0
1,2023-03-31,ZHAOWS,128
1,2023-04-01,BUECHO,22
1,2023-04-01,FEJSAK,4
1,2023-04-01,KUREIF,282
1,2023-04-01,MICKUR,153
1,2023-04-01,NIDOKI,0
1,2023-04-01,POLLEU,0
1,2023-04-01,RHIMAR,0
1,2023-04-01,ZHAOWS,172
1,2023-04-02,BUECHO,0
1,2023-04-02,FEJSAK,0
1,2023-04-02,KUREIF,300
1,2023-04-02,MICKUR,75
1,2023-04-02,NIDOKI,0
1,2023-04-02,POLLEU,0
1,2023-04-02,RHIMAR,0
1,2023-04-02,ZHAOWS,57
1,2023-04-03,BUECHO,0
1,2023-04-03,FEJSAK,0
1,2023-04-03,KUREIF,178
1,2023-04-03,MICKUR,67
1,2023-04-03,NIDOKI,3
1,2023-04-03,POLLEU,0
1,2023-04-03,RHIMAR,0
1,2023-04-03,ZHAOWS,7
1,2023-04-04,BUECHO,0
1,2023-04-04,FEJSAK,0
1,2023-04-04,KUREIF,152
1,2023-04-04,MICKUR,34
1,2023-04-04,NIDOKI,8
1,2023-04-04,POLLEU,0
1,2023-04-04,RHIMAR,0
1,2023-04-04,ZHAOWS,0
1,2023-04-05,BUECHO,0
1,2023-04-05,FEJSAK,0
1,2023-04-05,KUREIF,188
1,2023-04-05,MICKUR,65
1,2023-04-05,NIDOKI,4
1,2023-04-05,POLLEU,0
1,2023-04-05,RHIMAR,0
1,2023-04-05,ZHAOWS,3
1,2023-04-06,BUECHO,12
1,2023-04-06,FEJSAK,0
1,2023-04-06,KUREIF,230
1,2023-04-06,MICKUR,10
1,2023-04-06,NIDOKI,0
1,2023-04-06,POLLEU,0
1,2023-04-06,RHIMAR,0
1,2023-04-06,ZHAOWS,1
1,2023-04-07,BUECHO,0
1,2023-04-07,FEJSAK,0
1,2023-04-07,KUREIF,129
1,2023-04-07,MICKUR,66
1,2023-04-07,NIDOKI,2
1,2023-04-07,POLLEU,0
1,2023-04-07,RHIMAR,0
1,2023-04-07,ZHAOWS,59
1,2023-04-08,BUECHO,0
1,2023-04-08,FEJSAK,1
1,2023-04-08,KUREIF,2
1,2023-04-08,MICKUR,15
1,2023-04-08,NIDOKI,1
1,2023-04-08,POLLEU,0
1,2023-04-08,RHIMAR,0
1,2023-04-08,ZHAOWS,29
1,2023-04-09,BUECHO,0
1,2023-04-09,FEJSAK,4
1,2023-04-09,KUREIF,21
1,2023-04-09,MICKUR,59
1,2023-04-09,NIDOKI,0
1,2023-04-09,POLLEU,0
1,2023-04-09,RHIMAR,0
1,2023-04-09,ZHAOWS,43
1,2023-04-10,BUECHO,0
1,2023-04-10,FEJSAK,0
1,2023-04-10,KUREIF,34
1,2023-04-10,MICKUR,58
1,2023-04-10,NIDOKI,0
1,2023-04-10,POLLEU,0
1,2023-04-10,RHIMAR,0
1,2023-04-10,ZHAOWS,0
1,2023-04-11,BUECHO,0
1,2023-04-11,FEJSAK,0
1,2023-04-11,KUREIF,99
1,2023-04-11,MICKUR,34
1,2023-04-11,NIDOKI,2
1,2023-04-11,POLLEU,0
1,2023-04-11,RHIMAR,0
1,2023-04-11,ZHAOWS,6
1,2023-04-12,BUECHO,0
1,2023-04-12,FEJSAK,0
1,2023-04-12,KUREIF,46
1,2023-04-12,MICKUR,41
1,2023-04-12,NIDOKI,0
1,2023-04-12,POLLEU,0
1,2023-04-12,RHIMAR,0
1,2023-04-12,ZHAOWS,22
1,2023-04-13,BUECHO,0
1,2023-04-13,FEJSAK,14
1,2023-04-13,KUREIF,58
1,2023-04-13,MICKUR,29
1,2023-04-13,NIDOKI,3
1,2023-04-13,POLLEU,12
1,2023-04-13,RHIMAR,0
1,2023-04-13,ZHAOWS,57
1,2023-04-14,BUECHO,6
1,2023-04-14,FEJSAK,7
1,2023-04-14,KUREIF,7
1,2023-04-14,MICKUR,39
1,2023-04-14,NIDOKI,18
1,2023-04-14,POLLEU,215
1,2023-04-14,RHIMAR,0
1,2023-04-14,ZHAOWS,188
1,2023-04-15,BUECHO,33
1,2023-04-15,FEJSAK,24
1,2023-04-15,KUREIF,26
1,2023-04-15,MICKUR,294
1,2023-04-15,NIDOKI,10
1,2023-04-15,POLLEU,92
1,2023-04-15,RHIMAR,3
1,2023-04-15,ZHAOWS,182
1,2023-04-16,BUECHO,14
1,2023-04-16,FEJSAK,56
1,2023-04-16,KUREIF,2
1,2023-04-16,MICKUR,300
1,2023-04-16,NIDOKI,5
1,2023-04-16,POLLEU,3
1,2023-04-16,RHIMAR,10
1,2023-04-16,ZHAOWS,46
1,2023-04-17,BUECHO,2
1,2023-04-17,FEJSAK,0
1,2023-04-17,KUREIF,248
1,2023-04-17,MICKUR,221
1,2023-04-17,NIDOKI,6
1,2023-04-17,POLLEU,43
1,2023-04-17,RHIMAR,0
1,2023-04-17,ZHAOWS,25
1,2023-04-18,BUECHO,0
1,2023-04-18,FEJSAK,0
1,2023-04-18,KUREIF,295
1,2023-04-18,MICKUR,36
1,2023-04-18,NIDOKI,2
1,2023-04-18,POLLEU,26
1,2023-04-18,RHIMAR,0
1,2023-04-18,ZHAOWS,13
1,2023-04-19,BUECHO,0
1,2023-04-19,FEJSAK,1
1,2023-04-19,KUREIF,158
1,2023-04-19,MICKUR,14
1,2023-04-19,NIDOKI,2
1,2023-04-19,POLLEU,168
1,2023-04-19,RHIMAR,0
1,2023-04-19,ZHAOWS,20
1,2023-04-20,BUECHO,0
1,2023-04-20,FEJSAK,2
1,2023-04-20,KUREIF,125
1,2023-04-20,MICKUR,42
1,2023-04-20,NIDOKI,11
1,2023-04-20,POLLEU,196
1,2023-04-20,RHIMAR,0
1,2023-04-20,ZHAOWS,89
1,2023-04-21,BUECHO,28
1,2023-04-21,FEJSAK,2
1,2023-04-21,KUREIF,81
1,2023-04-21,MICKUR,42
1,2023-04-21,NIDOKI,0
1,2023-04-21,POLLEU,35
1,2023-04-21,RHIMAR,0
1,2023-04-21,ZHAOWS,95
1,2023-04-22,BUECHO,0
1,2023-04-22,FEJSAK,0
1,2023-04-22,KUREIF,71
1,2023-04-22,MICKUR,36
1,2023-04-22,NIDOKI,1
1,2023-04-22,POLLEU,3
1,2023-04-22,RHIMAR,0
1,2023-04-22,ZHAOWS,29
1,2023-04-23,BUECHO,0
1,2023-04-23,FEJSAK,25
1,2023-04-23,KUREIF,100
1,2023-04-23,MICKUR,31
1,2023-04-23,NIDOKI,0
1,2023-04-23,POLLEU,44
1,2023-04-23,RHIMAR,0
1,2023-04-23,ZHAOWS,11
1,2023-04-24,BUECHO,0
1,2023-04-24,FEJSAK,0
1,2023-04-24,KUREIF,161
1,2023-04-24,MICKUR,29
1,2023-04-24,NIDOKI,2
1,2023-04-24,POLLEU,80
1,2023-04-24,RHIMAR,0
1,2023-04-24,ZHAOWS,13
1,2023-04-25,BUECHO,0
1,2023-04-25,FEJSAK,0
1,2023-04-25,KUREIF,161
1,2023-04-25,MICKUR,31
1,2023-04-25,NIDOKI,1
1,2023-04-25,POLLEU,126
1,2023-04-25,RHIMAR,0
1,2023-04-25,ZHAOWS,123
1,2023-04-26,BUECHO,0
1,2023-04-26,FEJSAK,0
1,2023-04-26,KUREIF,21
1,2023-04-26,MICKUR,20
1,2023-04-26,NIDOKI,0
1,2023-04-26,POLLEU,0
1,2023-04-26,RHIMAR,0
1,2023-04-26,ZHAOWS,5
1,2023-04-27,BUECHO,0
1,2023-04-27,FEJSAK,1
1,2023-04-27,KUREIF,35
1,2023-04-27,MICKUR,89
1,2023-04-27,NIDOKI,23
1,2023-04-27,POLLEU,12
1,2023-04-27,RHIMAR,0
1,2023-04-27,ZHAOWS,44
1,2023-04-28,BUECHO,0
1,2023-04-28,FEJSAK,3
1,2023-04-28,KUREIF,134
1,2023-04-28,MICKUR,27
1,2023-04-28,NIDOKI,4
1,2023-04-28,POLLEU,198
1,2023-04-28,RHIMAR,0
1,2023-04-28,ZHAOWS,79
1,2023-04-29,BUECHO,0
1,2023-04-29,FEJSAK,18
1,2023-04-29,KUREIF,93
1,2023-04-29,MICKUR,14
1,2023-04-29,NIDOKI,7
1,2023-04-29,POLLEU,211
1,2023-04-29,RHIMAR,0
1,2023-04-29,ZHAOWS,46
1,2023-04-30,BUECHO,0
1,2023-04-30,FEJSAK,1
1,2023-04-30,KUREIF,46
1,2023-04-30,MICKUR,32
1,2023-04-30,NIDOKI,4
1,2023-04-30,POLLEU,180
1,2023-04-30,RHIMAR,0
1,2023-04-30,ZHAOWS,113
1,2023-05-01,BUECHO,0
1,2023-05-01,FEJSAK,0
1,2023-05-01,KUREIF,81
1,2023-05-01,MICKUR,47
1,2023-05-01,NIDOKI,4
1,2023-05-01,POLLEU,102
1,2023-05-01,RHIMAR,0
1,2023-05-01,ZHAOWS,84
1,2023-05-02,BUECHO,0
1,2023-05-02,FEJSAK,2
1,2023-05-02,KUREIF,28
1,2023-05-02,MICKUR,35
1,2023-05-02,NIDOKI,1
1,2023-05-02,POLLEU,69
1,2023-05-02,RHIMAR,0
1,2023-05-02,ZHAOWS,23
1,2023-05-03,BUECHO,0
1,2023-05-03,FEJSAK,0
1,2023-05-03,KUREIF,162
1,2023-05-03,MICKUR,22
1,2023-05-03,NIDOKI,3
1,2023-05-03,POLLEU,268
1,2023-05-03,RHIMAR,0
1,2023-05-03,ZHAOWS,51
1,2023-05-04,BUECHO,0
1,2023-05-04,FEJSAK,1
1,2023-05-04,KUREIF,121
1,2023-05-04,MICKUR,14
1,2023-05-04,NIDOKI,3
1,2023-05-04,POLLEU,262
1,2023-05-04,RHIMAR,0
1,2023-05-04,ZHAOWS,50
1,2023-05-05,BUECHO,0
1,2023-05-05,FEJSAK,0
1,2023-05-05,KUREIF,77
1,2023-05-05,MICKUR,7
1,2023-05-05,NIDOKI,3
1,2023-05-05,POLLEU,279
1,2023-05-05,RHIMAR,0
1,2023-05-05,ZHAOWS,53
1,2023-05-06,BUECHO,0
1,2023-05-06,FEJSAK,0
1,2023-05-06,KUREIF,114
1,2023-05-06,MICKUR,3
1,2023-05-06,NIDOKI,13
1,2023-05-06,POLLEU,287
1,2023-05-06,RHIMAR,0
1,2023-05-06,ZHAOWS,36
1,2023-05-07,BUECHO,2
1,2023-05-07,FEJSAK,31
1,2023-05-07,KUREIF,69
1,2023-05-07,MICKUR,117
1,2023-05-07,NIDOKI,12
1,2023-05-07,POLLEU,288
1,2023-05-07,RHIMAR,4
1,2023-05-07,ZHAOWS,85
1,2023-05-08,BUECHO,30
1,2023-05-08,FEJSAK,35
1,2023-05-08,KUREIF,3
1,2023-05-08,MICKUR,300
1,2023-05-08,NIDOKI,3
1,2023-05-08,POLLEU,34
1,2023-05-08,RHIMAR,7
1,2023-05-08,ZHAOWS,85
1,2023-05-09,BUECHO,10
1,2023-05-09,FEJSAK,1
1,2023-05-09,KUREIF,6
1,2023-05-09,MICKUR,300
1,2023-05-09,NIDOKI,1
1,2023-05-09,POLLEU,0
1,2023-05-09,RHIMAR,0
1,2023-05-09,ZHAOWS,9
1,2023-05-10,BUECHO,0
1,2023-05-10,FEJSAK,0
1,2023-05-10,KUREIF,218
1,2023-05-10,MICKUR,163
1,2023-05-10,NIDOKI,1
1,2023-05-10,POLLEU,17
1,2023-05-10,RHIMAR,0
1,2023-05-10,ZHAOWS,14
1,2023-05-11,BUECHO,0
1,2023-05-11,FEJSAK,0
1,2023-05-11,KUREIF,192
1,2023-05-11,MICKUR,12
1,2023-05-11,NIDOKI,6
1,2023-05-11,POLLEU,180
1,2023-05-11,RHIMAR,0
1,2023-05-11,ZHAOWS,0
1,2023-05-12,BUECHO,0
1,2023-05-12,FEJSAK,0
1,2023-05-12,KUREIF,183
1,2023-05-12,MICKUR,19
1,2023-05-12,NIDOKI,1
1,2023-05-12,POLLEU,252
1,2023-05-12,RHIMAR,0
1,2023-05-12,ZHAOWS,13
1,2023-05-13,BUECHO,0
1,2023-05-13,FEJSAK,0
1,2023-05-13,KUREIF,207
1,2023-05-13,MICKUR,12
1,2023-05-13,NIDOKI,4
1,2023-05-13,POLLEU,291
1,2023-05-13,RHIMAR,0
1,2023-05-13,ZHAOWS,97
1,2023-05-14,BUECHO,1
1,2023-05-14,FEJSAK,0
1,2023-05-14,KUREIF,160
1,2023-05-14,MICKUR,39
1,2023-05-14,NIDOKI,0
1,2023-05-14,POLLEU,211
1,2023-05-14,RHIMAR,0
1,2023-05-14,ZHAOWS,49
1,2023-05-15,BUECHO,0
1,2023-05-15,FEJSAK,0
1,2023-05-15,KUREIF,136
1,2023-05-15,MICKUR,39
1,2023-05-15,NIDOKI,0
1,2023-05-15,POLLEU,134
1,2023-05-15,RHIMAR,0
1,2023-05-15,ZHAOWS,56
1,2023-05-16,BUECHO,0
1,2023-05-16,FEJSAK,0
1,2023-05-16,KUREIF,133
1,2023-05-16,MICKUR,8
1,2023-05-16,NIDOKI,0
1,2023-05-16,POLLEU,288
1,2023-05-16,RHIMAR,0
1,2023-05-16,ZHAOWS,8
1,2023-05-17,BUECHO,0
1,2023-05-17,FEJSAK,15
1,2023-05-17,KUREIF,67
1,2023-05-17,MICKUR,40
1,2023-05-17,NIDOKI,11
1,2023-05-17,POLLEU,300
1,2023-05-17,RHIMAR,0
1,2023-05-17,ZHAOWS,144
1,2023-05-18,BUECHO,0
1,2023-05-18,FEJSAK,0
1,2023-05-18,KUREIF,286
1,2023-05-18,MICKUR,8
1,2023-05-18,NIDOKI,0
1,2023-05-18,POLLEU,300
1,2023-05-18,RHIMAR,0
1,2023-05-18,ZHAOWS,89
1,2023-05-19,BUECHO,0
1,2023-05-19,FEJSAK,0
1,2023-05-19,KUREIF,225
1,2023-05-19,MICKUR,17
1,2023-05-19,NIDOKI,0
1,2023-05-19,POLLEU,290
1,2023-05-19,RHIMAR,0
1,2023-05-19,ZHAOWS,88
1,2023-05-20,BUECHO,0
1,2023-05-20,FEJSAK,0
1,2023-05-20,KUREIF,258
1,2023-05-20,MICKUR,32
1,2023-05-20,NIDOKI,0
1,2023-05-20,POLLEU,160
1,2023-05-20,RHIMAR,0
1,2023-05-20,ZHAOWS,23
1,2023-05-21,BUECHO,0
1,2023-05-21,FEJSAK,0
1,2023-05-21,KUREIF,123
1,2023-05-21,MICKUR,9
1,2023-05-21,NIDOKI,0
1,2023-05-21,POLLEU,296
1,2023-05-21,RHIMAR,0
1,2023-05-21,ZHAOWS,12
1,2023-05-22,BUECHO,0
1,2023-05-22,FEJSAK,0
1,2023-05-22,KUREIF,74
1,2023-05-22,MICKUR,2
1,2023-05-22,NIDOKI,0
1,2023-05-22,POLLEU,300
1,2023-05-22,RHIMAR,0
1,2023-05-22,ZHAOWS,66
1,2023-05-23,BUECHO,0
1,2023-05-23,FEJSAK,0
1,2023-05-23,KUREIF,185
1,2023-05-23,MICKUR,40
1,2023-05-23,NIDOKI,1
1,2023-05-23,POLLEU,19
1,2023-05-23,RHIMAR,0
1,2023-05-23,ZHAOWS,86
1,2023-05-24,BUECHO,0
1,2023-05-24,FEJSAK,0
1,2023-05-24,KUREIF,175
1,2023-05-24,MICKUR,52
1,2023-05-24,NIDOKI,0
1,2023-05-24,POLLEU,141
1,2023-05-24,RHIMAR,0
1,2023-05-24,ZHAOWS,45
1,2023-05-25,BUECHO,1
1,2023-05-25,FEJSAK,1
1,2023-05-25,KUREIF,203
1,2023-05-25,MICKUR,4
1,2023-05-25,NIDOKI,0
1,2023-05-25,POLLEU,271
1,2023-05-25,RHIMAR,0
1,2023-05-25,ZHAOWS,0
1,2023-05-26,BUECHO,0
1,2023-05-26,FEJSAK,0
1,2023-05-26,KUREIF,170
1,2023-05-26,MICKUR,19
1,2023-05-26,NIDOKI,0
1,2023-05-26,POLLEU,263
1,2023-05-26,RHIMAR,0
1,2023-05-26,ZHAOWS,8
1,2023-05-27,BUECHO,0
1,2023-05-27,FEJSAK,0
1,2023-05-27,KUREIF,143
1,2023-05-27,MICKUR,14
1,2023-05-27,NIDOKI,1
1,2023-05-27,POLLEU,260
1,2023-05-27,RHIMAR,0
1,2023-05-27,ZHAOWS,34
1,2023-05-28,BUECHO,0
1,2023-05-28,FEJSAK,0
1,2023-05-28,KUREIF,105
1,2023-05-28,MICKUR,4
1,2023-05-28,NIDOKI,0
1,2023-05-28,POLLEU,300
1,2023-05-28,RHIMAR,0
1,2023-05-28,ZHAOWS,105
1,2023-05-29,BUECHO,0
1,2023-05-29,FEJSAK,0
1,2023-05-29,KUREIF,77
1,2023-05-29,MICKUR,9
1,2023-05-29,NIDOKI,0
1,2023-05-29,POLLEU,299
1,2023-05-29,RHIMAR,0
1,2023-05-29,ZHAOWS,26
1,2023-05-30,BUECHO,5
1,2023-05-30,FEJSAK,14
1,2023-05-30,KUREIF,10
1,2023-05-30,MICKUR,11
1,2023-05-30,NIDOKI,0
1,2023-05-30,POLLEU,299
1,2023-05-30,RHIMAR,0
1,2023-05-30,ZHAOWS,24
1,2023-05-31,BUECHO,1
1,2023-05-31,FEJSAK,39
1,2023-05-31,KUREIF,57
1,2023-05-31,MICKUR,28
1,2023-05-31,NIDOKI,0
1,2023-05-31,POLLEU,294
1,2023-05-31,RHIMAR,0
1,2023-05-31,ZHAOWS,60
1,2023-06-01,BUECHO,7
1,2023-06-01,FEJSAK,207
1,2023-06-01,KUREIF,0
1,2023-06-01,MICKUR,280
1,2023-06-01,NIDOKI,0
1,2023-06-01,POLLEU,90
1,2023-06-01,RHIMAR,3
1,2023-06-01,ZHAOWS,26
1,2023-06-02,BUECHO,5
1,2023-06-02,FEJSAK,66
1,2023-06-02,KUREIF,8
1,2023-06-02,MICKUR,188
1,2023-06-02,NIDOKI,0
1,2023-06-02,POLLEU,286
1,2023-06-02,RHIMAR,1
1,2023-06-02,ZHAOWS,25
1,2023-06-03,BUECHO,1
1,2023-06-03,FEJSAK,15
1,2023-06-03,KUREIF,0
1,2023-06-03,MICKUR,97
1,2023-06-03,NIDOKI,0
1,2023-06-03,POLLEU,284
1,2023-06-03,RHIMAR,0
1,2023-06-03,ZHAOWS,21
1,2023-06-04,BUECHO,10
1,2023-06-04,FEJSAK,2
1,2023-06-04,KUREIF,6
1,2023-06-04,MICKUR,7
1,2023-06-04,NIDOKI,0
1,2023-06-04,POLLEU,296
1,2023-06-04,RHIMAR,0
1,2023-06-04,ZHAOWS,19
1,2023-06-05,BUECHO,17
1,2023-06-05,FEJSAK,5
1,2023-06-05,KUREIF,6
1,2023-06-05,MICKUR,4
1,2023-06-05,NIDOKI,0
1,2023-06-05,POLLEU,298
1,2023-06-05,RHIMAR,0
1,2023-06-05,ZHAOWS,45
1,2023-06-06,BUECHO,1
1,2023-06-06,FEJSAK,1
1,2023-06-06,KUREIF,2
1,2023-06-06,MICKUR,9
1,2023-06-06,NIDOKI,0
1,2023-06-06,POLLEU,300
1,2023-06-06,RHIMAR,0
1,2023-06-06,ZHAOWS,51
1,2023-06-07,BUECHO,5
1,2023-06-07,FEJSAK,1
1,2023-06-07,KUREIF,5
1,2023-06-07,MICKUR,2
1,2023-06-07,NIDOKI,1
1,2023-06-07,POLLEU,300
1,2023-06-07,RHIMAR,0
1,2023-06-07,ZHAOWS,23
1,2023-06-08,BUECHO,19
1,2023-06-08,FEJSAK,2
1,2023-06-08,KUREIF,24
1,2023-06-08,MICKUR,4
1,2023-06-08,NIDOKI,0
1,2023-06-08,POLLEU,300
1,2023-06-08,RHIMAR,0
1,2023-06-08,ZHAOWS,38
1,2023-06-09,BUECHO,7
1,2023-06-09,FEJSAK,1
1,2023-06-09,KUREIF,4
1,2023-06-09,MICKUR,6
1,2023-06-09,NIDOKI,0
1,2023-06-09,POLLEU,300
1,2023-06-09,RHIMAR,0
1,2023-06-09,ZHAOWS,45
1,2023-06-10,BUECHO,22
1,2023-06-10,FEJSAK,0
1,2023-06-10,KUREIF,3
1,2023-06-10,MICKUR,0
1,2023-06-10,NIDOKI,3
1,2023-06-10,POLLEU,300
1,2023-06-10,RHIMAR,0
1,2023-06-10,ZHAOWS,48
1,2023-06-11,BUECHO,34
1,2023-06-11,FEJSAK,5
1,2023-06-11,KUREIF,12
1,2023-06-11,MICKUR,1
1,2023-06-11,NIDOKI,1
1,2023-06-11,POLLEU,300
1,2023-06-11,RHIMAR,0
1,2023-06-11,ZHAOWS,53
1,2023-06-12,BUECHO,23
1,2023-06-12,FEJSAK,31
1,2023-06-12,KUREIF,15
1,2023-06-12,MICKUR,2
1,2023-06-12,NIDOKI,0
1,2023-06-12,POLLEU,300
1,2023-06-12,RHIMAR,0
1,2023-06-12,ZHAOWS,82
1,2023-06-13,BUECHO,47
1,2023-06-13,FEJSAK,277
1,2023-06-13,KUREIF,0
1,2023-06-13,MICKUR,253
1,2023-06-13,NIDOKI,0
1,2023-06-13,POLLEU,264
1,2023-06-13,RHIMAR,1
1,2023-06-13,ZHAOWS,61
1,2023-06-14,BUECHO,9
1,2023-06-14,FEJSAK,256
1,2023-06-14,KUREIF,0
1,2023-06-14,MICKUR,270
1,2023-06-14,NIDOKI,0
1,2023-06-14,POLLEU,244
1,2023-06-14,RHIMAR,2
1,2023-06-14,ZHAOWS,53
1,2023-06-15,BUECHO,4
1,2023-06-15,FEJSAK,8
1,2023-06-15,KUREIF,2
1,2023-06-15,MICKUR,31
1,2023-06-15,NIDOKI,12
1,2023-06-15,POLLEU,300
1,2023-06-15,RHIMAR,1
1,2023-06-15,ZHAOWS,34
1,2023-06-16,BUECHO,117
1,2023-06-16,FEJSAK,69
1,2023-06-16,KUREIF,1
1,2023-06-16,MICKUR,29
1,2023-06-16,NIDOKI,56
1,2023-06-16,POLLEU,300
1,2023-06-16,RHIMAR,0
1,2023-06-16,ZHAOWS,22
1,2023-06-17,BUECHO,18
1,2023-06-17,FEJSAK,3
1,2023-06-17,KUREIF,0
1,2023-06-17,MICKUR,4
1,2023-06-17,NIDOKI,22
1,2023-06-17,POLLEU,300
1,2023-06-17,RHIMAR,0
1,2023-06-17,ZHAOWS,49
1,2023-06-18,BUECHO,92
1,2023-06-18,FEJSAK,14
1,2023-06-18,KUREIF,0
1,2023-06-18,MICKUR,26
1,2023-06-18,NIDOKI,13
1,2023-06-18,POLLEU,300
1,2023-06-18,RHIMAR,0
1,2023-06-18,ZHAOWS,30
1,2023-06-19,BUECHO,50
1,2023-06-19,FEJSAK,56
1,2023-06-19,KUREIF,0
1,2023-06-19,MICKUR,16
1,2023-06-19,NIDOKI,1
1,2023-06-19,POLLEU,300
1,2023-06-19,RHIMAR,0
1,2023-06-19,ZHAOWS,22
1,2023-06-20,BUECHO,2
1,2023-06-20,FEJSAK,4
1,2023-06-20,KUREIF,0
1,2023-06-20,MICKUR,11
1,2023-06-20,NIDOKI,3
1,2023-06-20,POLLEU,297
1,2023-06-20,RHIMAR,0
1,2023-06-20,ZHAOWS,17
1,2023-06-21,BUECHO,57
1,2023-06-21,FEJSAK,6
1,2023-06-21,KUREIF,0
1,2023-06-21,MICKUR,1
1,2023-06-21,NIDOKI,6
1,2023-06-21,POLLEU,299
1,2023-06-21,RHIMAR,0
1,2023-06-21,ZHAOWS,4
1,2023-06-22,BUECHO,36
1,2023-06-22,FEJSAK,5
1,2023-06-22,KUREIF,0
1,2023-06-22,MICKUR,1
1,2023-06-22,NIDOKI,2
1,2023-06-22,POLLEU,300
1,2023-06-22,RHIMAR,0
1,2023-06-22,ZHAOWS,10
1,2023-06-23,BUECHO,31
1,2023-06-23,FEJSAK,8
1,2023-06-23,KUREIF,1
1,2023-06-23,MICKUR,4
1,2023-06-23,NIDOKI,0
1,2023-06-23,POLLEU,297
1,2023-06-23,RHIMAR,0
1,2023-06-23,ZHAOWS,20
1,2023-06-24,BUECHO,39
1,2023-06-24,FEJSAK,9
1,2023-06-24,KUREIF,1
1,2023-06-24,MICKUR,6
1,2023-06-24,NIDOKI,5
1,2023-06-24,POLLEU,296
1,2023-06-24,RHIMAR,0
1,2023-06-24,ZHAOWS,40
1,2023-06-25,BUECHO,15
1,2023-06-25,FEJSAK,15
1,2023-06-25,KUREIF,0
1,2023-06-25,MICKUR,3
1,2023-06-25,NIDOKI,5
1,2023-06-25,POLLEU,294
1,2023-06-25,RHIMAR,0
1,2023-06-25,ZHAOWS,38
1,2023-06-26,BUECHO,42
1,2023-06-26,FEJSAK,3
1,2023-06-26,KUREIF,1
1,2023-06-26,MICKUR,4
1,2023-06-26,NIDOKI,5
1,2023-06-26,POLLEU,291
1,2023-06-26,RHIMAR,0
1,2023-06-26,ZHAOWS,6
1,2023-06-27,BUECHO,8
1,2023-06-27,FEJSAK,1
1,2023-06-27,KUREIF,0
1,2023-06-27,MICKUR,7
1,2023-06-27,NIDOKI,7
1,2023-06-27,POLLEU,300
1,2023-06-27,RHIMAR,0
1,2023-06-27,ZHAOWS,2
1,2023-06-28,BUECHO,7
1,2023-06-28,FEJSAK,1
1,2023-06-28,KUREIF,0
1,2023-06-28,MICKUR,11
1,2023-06-28,NIDOKI,12
1,2023-06-28,POLLEU,298
1,2023-06-28,RHIMAR,0
1,2023-06-28,ZHAOWS,38
1,2023-06-29,BUECHO,19
1,2023-06-29,FEJSAK,3
1,2023-06-29,KUREIF,1
1,2023-06-29,MICKUR,4
1,2023-06-29,NIDOKI,2
1,2023-06-29,POLLEU,300
1,2023-06-29,RHIMAR,0
1,2023-06-29,ZHAOWS,0
1,2023-06-30,BUECHO,21
